173	217
162	181
180	203
169	248
170	190
178	184
180	206
164	185
163	192
167	221
173	230
162	228
175	222
162	182
165	212
167	244
177	161
173	212
174	221
160	218
162	238
167	152
173	205
175	241
168	197
163	207
161	216
175	227
167	154
171	242
180	190
173	206
164	198
177	183
170	154
176	228
176	220
173	243
170	247
166	240
170	228
178	162
160	221
170	212
180	220
172	169
177	155
173	232
163	178
170	206
175	217
162	226
174	246
168	178
180	161
168	248
167	171
167	178
172	194
164	155
176	202
177	200
170	235
169	185
171	218
178	179
169	240
164	225
166	194
162	164
178	195
164	181
166	238
164	172
162	218
180	150
161	227
169	176
166	214
173	157
175	190
179	242
165	207
161	166
166	222
161	171
165	236
174	196
174	176
173	197
179	173
171	244
179	243
180	156
169	183
170	198
178	159
161	237
176	213
169	224
168	198
178	229
175	230
